Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201620,Central Pier,Southeast,27,48
202507201620,Chek Lap Kok,East,37,51
202507201620,Cheung Chau,Southeast,57,67
202507201620,Cheung Chau Beach,East,26,49
202507201620,Green Island,Southeast,41,60
202507201620,Hong Kong Sea School,N/A,N/A,N/A
202507201620,Kai Tak,East,34,49
202507201620,King's Park,Southeast,19,34
202507201620,Lamma Island,Southeast,35,54
202507201620,Lau Fau Shan,East,23,41
202507201620,Ngong Ping,N/A,66,107
202507201620,North Point,East,14,29
202507201620,Peng Chau,East,30,51
202507201620,Sai Kung,East,23,41
202507201620,Sha Chau,East,42,53
202507201620,Sha Tin,Southeast,12,27
202507201620,Shek Kong,East,N/A,N/A
202507201620,Stanley,N/A,N/A,N/A
202507201620,Star Ferry,East,39,53
202507201620,Ta Kwu Ling,East,19,39
202507201620,Tai Mei Tuk,East,40,54
202507201620,Tai Po Kau,Southeast,37,62
202507201620,Tap Mun,East,46,58
202507201620,Tate's Cairn,Southeast,42,67
202507201620,Tseung Kwan O,Southeast,14,25
202507201620,Tsing Yi,East,22,35
202507201620,Tuen Mun,Southeast,15,47
202507201620,Waglan Island,Southeast,49,57
202507201620,Wetland Park,East,7,22
202507201620,Wong Chuk Hang,Northeast,14,34
