Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201900,Central Pier,Southeast,23,42
202507201900,Chek Lap Kok,East,34,48
202507201900,Cheung Chau,Southeast,54,62
202507201900,Cheung Chau Beach,East,50,59
202507201900,Green Island,Southeast,35,57
202507201900,Hong Kong Sea School,N/A,N/A,N/A
202507201900,Kai Tak,East,30,49
202507201900,King's Park,Southeast,21,38
202507201900,Lamma Island,East,39,55
202507201900,Lau Fau Shan,East,21,34
202507201900,Ngong Ping,N/A,67,114
202507201900,North Point,East,19,35
202507201900,Peng Chau,East,25,51
202507201900,Sai Kung,Southeast,33,51
202507201900,Sha Chau,Southeast,43,57
202507201900,Sha Tin,Southeast,18,37
202507201900,Shek Kong,East,N/A,N/A
202507201900,Stanley,N/A,N/A,N/A
202507201900,Star Ferry,East,35,48
202507201900,Ta Kwu Ling,East,23,38
202507201900,Tai Mei Tuk,East,33,47
202507201900,Tai Po Kau,Southeast,28,44
202507201900,Tap Mun,Southeast,40,46
202507201900,Tate's Cairn,Southeast,34,61
202507201900,Tseung Kwan O,Southeast,18,35
202507201900,Tsing Yi,East,17,35
202507201900,Tuen Mun,Southeast,26,51
202507201900,Waglan Island,East,50,54
202507201900,Wetland Park,Southeast,7,18
202507201900,Wong Chuk Hang,Variable,12,32
