Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201850,Central Pier,Southeast,27,46
202507201850,Chek Lap Kok,East,32,49
202507201850,Cheung Chau,Southeast,53,59
202507201850,Cheung Chau Beach,East,46,57
202507201850,Green Island,Southeast,32,56
202507201850,Hong Kong Sea School,N/A,N/A,N/A
202507201850,Kai Tak,East,30,53
202507201850,King's Park,East,28,49
202507201850,Lamma Island,Southeast,33,51
202507201850,Lau Fau Shan,East,22,42
202507201850,Ngong Ping,N/A,69,105
202507201850,North Point,East,22,39
202507201850,Peng Chau,East,27,48
202507201850,Sai Kung,Southeast,28,47
202507201850,Sha Chau,Southeast,43,55
202507201850,Sha Tin,Southeast,20,40
202507201850,Shek Kong,East,N/A,N/A
202507201850,Stanley,N/A,N/A,N/A
202507201850,Star Ferry,East,37,54
202507201850,Ta Kwu Ling,East,23,45
202507201850,Tai Mei Tuk,East,37,60
202507201850,Tai Po Kau,Southeast,33,51
202507201850,Tap Mun,Southeast,45,51
202507201850,Tate's Cairn,Southeast,34,64
202507201850,Tseung Kwan O,Southeast,15,34
202507201850,Tsing Yi,Southeast,18,36
202507201850,Tuen Mun,Southeast,25,48
202507201850,Waglan Island,East,50,55
202507201850,Wetland Park,East,10,26
202507201850,Wong Chuk Hang,Variable,14,35
