Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200510,Central Pier,North,17,29
202507200510,Chek Lap Kok,Northwest,40,54
202507200510,Cheung Chau,North,43,69
202507200510,Cheung Chau Beach,Northeast,26,57
202507200510,Green Island,North,43,57
202507200510,Hong Kong Sea School,North,26,72
202507200510,Kai Tak,Northwest,23,50
202507200510,King's Park,North,19,40
202507200510,Lamma Island,North,33,44
202507200510,Lau Fau Shan,North,32,44
202507200510,Ngong Ping,Variable,29,58
202507200510,North Point,North,24,40
202507200510,Peng Chau,Northwest,37,51
202507200510,Sai Kung,North,33,58
202507200510,Sha Chau,North,38,61
202507200510,Sha Tin,North,19,45
202507200510,Shek Kong,North,N/A,N/A
202507200510,Stanley,N/A,N/A,N/A
202507200510,Star Ferry,Northwest,6,24
202507200510,Ta Kwu Ling,Northeast,15,29
202507200510,Tai Mei Tuk,Northeast,34,64
202507200510,Tai Po Kau,Northwest,17,28
202507200510,Tap Mun,North,25,51
202507200510,Tate's Cairn,North,69,82
202507200510,Tseung Kwan O,North,16,36
202507200510,Tsing Yi,Northwest,29,55
202507200510,Tuen Mun,Northwest,9,27
202507200510,Waglan Island,North,65,77
202507200510,Wetland Park,North,2,16
202507200510,Wong Chuk Hang,Northwest,14,35
