Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201800,Central Pier,Southeast,26,46
202507201800,Chek Lap Kok,East,36,57
202507201800,Cheung Chau,Southeast,57,69
202507201800,Cheung Chau Beach,East,50,65
202507201800,Green Island,East,38,57
202507201800,Hong Kong Sea School,N/A,N/A,N/A
202507201800,Kai Tak,East,29,53
202507201800,King's Park,East,23,42
202507201800,Lamma Island,Southeast,30,42
202507201800,Lau Fau Shan,Southeast,22,37
202507201800,Ngong Ping,N/A,70,103
202507201800,North Point,East,23,37
202507201800,Peng Chau,East,28,46
202507201800,Sai Kung,East,22,36
202507201800,Sha Chau,East,39,54
202507201800,Sha Tin,Southeast,12,32
202507201800,Shek Kong,East,N/A,N/A
202507201800,Stanley,N/A,N/A,N/A
202507201800,Star Ferry,East,30,45
202507201800,Ta Kwu Ling,East,24,41
202507201800,Tai Mei Tuk,East,35,51
202507201800,Tai Po Kau,Southeast,36,64
202507201800,Tap Mun,East,50,64
202507201800,Tate's Cairn,Southeast,43,66
202507201800,Tseung Kwan O,Southeast,14,37
202507201800,Tsing Yi,East,23,57
202507201800,Tuen Mun,Southeast,15,30
202507201800,Waglan Island,East,48,54
202507201800,Wetland Park,Southeast,9,23
202507201800,Wong Chuk Hang,East,14,33
