Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200000,Central Pier,West,19,26
202507200000,Chek Lap Kok,West,15,19
202507200000,Cheung Chau,West,17,23
202507200000,Cheung Chau Beach,West,9,14
202507200000,Green Island,West,9,21
202507200000,Hong Kong Sea School,West,3,12
202507200000,Kai Tak,West,6,15
202507200000,King's Park,West,11,17
202507200000,Lamma Island,Northwest,12,15
202507200000,Lau Fau Shan,Northwest,9,12
202507200000,Ngong Ping,Northeast,19,39
202507200000,North Point,Southwest,17,19
202507200000,Peng Chau,Northwest,15,21
202507200000,Sai Kung,East,4,9
202507200000,Sha Chau,Variable,5,10
202507200000,Sha Tin,East,3,6
202507200000,Shek Kong,South,N/A,N/A
202507200000,Stanley,N/A,N/A,N/A
202507200000,Star Ferry,West,18,21
202507200000,Ta Kwu Ling,Calm,1,
202507200000,Tai Mei Tuk,South,3,8
202507200000,Tai Po Kau,West,6,19
202507200000,Tap Mun,Northwest,15,25
202507200000,Tate's Cairn,North,26,30
202507200000,Tseung Kwan O,Northwest,4,7
202507200000,Tsing Yi,Northwest,8,12
202507200000,Tuen Mun,North,7,14
202507200000,Waglan Island,West,20,26
202507200000,Wetland Park,Northwest,2,8
202507200000,Wong Chuk Hang,Southwest,5,12
