Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200340,Central Pier,West,19,26
202507200340,Chek Lap Kok,Northwest,35,44
202507200340,Cheung Chau,Northwest,39,54
202507200340,Cheung Chau Beach,Variable,12,38
202507200340,Green Island,Northwest,46,55
202507200340,Hong Kong Sea School,North,15,27
202507200340,Kai Tak,Northwest,27,47
202507200340,King's Park,Northwest,26,44
202507200340,Lamma Island,Northwest,40,48
202507200340,Lau Fau Shan,Northwest,26,32
202507200340,Ngong Ping,Variable,17,41
202507200340,North Point,Northwest,19,53
202507200340,Peng Chau,Northwest,32,48
202507200340,Sai Kung,North,27,49
202507200340,Sha Chau,Variable,20,42
202507200340,Sha Tin,North,9,19
202507200340,Shek Kong,Northwest,N/A,N/A
202507200340,Stanley,N/A,N/A,N/A
202507200340,Star Ferry,Northwest,17,30
202507200340,Ta Kwu Ling,Northwest,4,8
202507200340,Tai Mei Tuk,Northeast,13,44
202507200340,Tai Po Kau,West,12,26
202507200340,Tap Mun,Northwest,21,34
202507200340,Tate's Cairn,North,54,72
202507200340,Tseung Kwan O,North,17,34
202507200340,Tsing Yi,Northwest,15,28
202507200340,Tuen Mun,North,6,19
202507200340,Waglan Island,Northwest,48,55
202507200340,Wetland Park,Northwest,6,18
202507200340,Wong Chuk Hang,North,10,28
