Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200710,Central Pier,North,23,46
202507200710,Chek Lap Kok,North,45,56
202507200710,Cheung Chau,North,51,78
202507200710,Cheung Chau Beach,Northeast,33,64
202507200710,Green Island,North,59,75
202507200710,Hong Kong Sea School,North,36,78
202507200710,Kai Tak,Northwest,26,55
202507200710,King's Park,North,25,65
202507200710,Lamma Island,North,41,58
202507200710,Lau Fau Shan,North,46,64
202507200710,Ngong Ping,N/A,40,71
202507200710,North Point,North,32,72
202507200710,Peng Chau,Northwest,49,63
202507200710,Sai Kung,North,44,75
202507200710,Sha Chau,North,51,72
202507200710,Sha Tin,North,19,45
202507200710,Shek Kong,North,N/A,N/A
202507200710,Stanley,N/A,N/A,N/A
202507200710,Star Ferry,Northwest,12,35
202507200710,Ta Kwu Ling,North,15,28
202507200710,Tai Mei Tuk,North,37,65
202507200710,Tai Po Kau,North,24,53
202507200710,Tap Mun,North,28,56
202507200710,Tate's Cairn,North,87,109
202507200710,Tseung Kwan O,North,22,51
202507200710,Tsing Yi,Northwest,37,65
202507200710,Tuen Mun,North,10,30
202507200710,Waglan Island,North,81,96
202507200710,Wetland Park,North,5,20
202507200710,Wong Chuk Hang,Northwest,21,50
