Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200640,Central Pier,Northwest,26,42
202507200640,Chek Lap Kok,North,47,69
202507200640,Cheung Chau,Northwest,59,85
202507200640,Cheung Chau Beach,Variable,21,44
202507200640,Green Island,Northwest,59,74
202507200640,Hong Kong Sea School,North,29,84
202507200640,Kai Tak,Northwest,33,65
202507200640,King's Park,North,18,59
202507200640,Lamma Island,Northwest,50,66
202507200640,Lau Fau Shan,North,43,56
202507200640,Ngong Ping,N/A,41,72
202507200640,North Point,North,28,53
202507200640,Peng Chau,Northwest,55,76
202507200640,Sai Kung,North,42,73
202507200640,Sha Chau,North,53,75
202507200640,Sha Tin,North,19,55
202507200640,Shek Kong,North,N/A,N/A
202507200640,Stanley,N/A,N/A,N/A
202507200640,Star Ferry,Northwest,15,40
202507200640,Ta Kwu Ling,Northeast,15,24
202507200640,Tai Mei Tuk,Northeast,36,64
202507200640,Tai Po Kau,Northwest,26,43
202507200640,Tap Mun,North,28,54
202507200640,Tate's Cairn,North,79,99
202507200640,Tseung Kwan O,North,19,44
202507200640,Tsing Yi,Northwest,34,54
202507200640,Tuen Mun,North,8,23
202507200640,Waglan Island,North,80,90
202507200640,Wetland Park,North,6,21
202507200640,Wong Chuk Hang,Northwest,11,25
