Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507192330,Central Pier,Northwest,12,18
202507192330,Chek Lap Kok,West,15,18
202507192330,Cheung Chau,West,19,24
202507192330,Cheung Chau Beach,West,15,20
202507192330,Green Island,Northwest,6,9
202507192330,Hong Kong Sea School,Southwest,5,12
202507192330,Kai Tak,West,10,14
202507192330,King's Park,West,6,12
202507192330,Lamma Island,Northwest,5,6
202507192330,Lau Fau Shan,Northwest,1,3
202507192330,Ngong Ping,Northeast,15,23
202507192330,North Point,West,10,12
202507192330,Peng Chau,Northwest,10,14
202507192330,Sai Kung,Northeast,5,14
202507192330,Sha Chau,Variable,5,10
202507192330,Sha Tin,Northeast,1,4
202507192330,Shek Kong,East,N/A,N/A
202507192330,Stanley,N/A,N/A,N/A
202507192330,Star Ferry,Northwest,9,12
202507192330,Ta Kwu Ling,Northeast,1,2
202507192330,Tai Mei Tuk,East,3,6
202507192330,Tai Po Kau,West,4,12
202507192330,Tap Mun,West,10,13
202507192330,Tate's Cairn,North,28,30
202507192330,Tseung Kwan O,North,4,10
202507192330,Tsing Yi,North,3,6
202507192330,Tuen Mun,East,1,5
202507192330,Waglan Island,West,14,19
202507192330,Wetland Park,Calm,0,
202507192330,Wong Chuk Hang,North,1,6
