Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507202010,Central Pier,Southeast,23,40
202507202010,Chek Lap Kok,East,33,46
202507202010,Cheung Chau,Southeast,41,47
202507202010,Cheung Chau Beach,East,33,47
202507202010,Green Island,East,30,42
202507202010,Hong Kong Sea School,N/A,N/A,N/A
202507202010,Kai Tak,East,24,39
202507202010,King's Park,East,20,31
202507202010,Lamma Island,Southeast,27,43
202507202010,Lau Fau Shan,East,19,33
202507202010,Ngong Ping,N/A,51,103
202507202010,North Point,East,18,27
202507202010,Peng Chau,East,28,45
202507202010,Sai Kung,Southeast,23,36
202507202010,Sha Chau,Southeast,40,51
202507202010,Sha Tin,Southeast,12,28
202507202010,Shek Kong,East,N/A,N/A
202507202010,Stanley,N/A,N/A,N/A
202507202010,Star Ferry,East,26,40
202507202010,Ta Kwu Ling,East,17,31
202507202010,Tai Mei Tuk,East,35,45
202507202010,Tai Po Kau,Southeast,18,30
202507202010,Tap Mun,Southeast,30,36
202507202010,Tate's Cairn,Southeast,28,57
202507202010,Tseung Kwan O,Southeast,17,36
202507202010,Tsing Yi,East,19,38
202507202010,Tuen Mun,Southeast,21,51
202507202010,Waglan Island,East,41,44
202507202010,Wetland Park,East,6,23
202507202010,Wong Chuk Hang,East,11,30
