Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509071250,Central Pier,Southeast,12,28
202509071250,Chek Lap Kok,East,17,23
202509071250,Cheung Chau,East,26,40
202509071250,Cheung Chau Beach,East,27,37
202509071250,Green Island,East,24,36
202509071250,Hong Kong Sea School,East,15,27
202509071250,Kai Tak,Southeast,24,40
202509071250,King's Park,Southeast,17,35
202509071250,Lamma Island,East,21,30
202509071250,Lau Fau Shan,East,11,18
202509071250,Ngong Ping,East,53,65
202509071250,North Point,East,21,33
202509071250,Peng Chau,East,17,28
202509071250,Sai Kung,Southeast,28,40
202509071250,Sha Chau,Variable,12,17
202509071250,Sha Tin,Southeast,11,27
202509071250,Shek Kong,East,9,18
202509071250,Stanley,Southeast,18,28
202509071250,Star Ferry,East,22,35
202509071250,Ta Kwu Ling,Southeast,7,14
202509071250,Tai Mei Tuk,East,28,37
202509071250,Tai Po Kau,East,17,24
202509071250,Tap Mun,Southeast,55,65
202509071250,Tate's Cairn,N/A,36,54
202509071250,Tseung Kwan O,Southeast,10,24
202509071250,Tsing Yi,Southeast,8,14
202509071250,Tuen Mun,North,2,9
202509071250,Waglan Island,East,20,25
202509071250,Wetland Park,Northeast,1,10
202509071250,Wong Chuk Hang,East,9,22
