Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509071150,Central Pier,East,14,26
202509071150,Chek Lap Kok,East,24,39
202509071150,Cheung Chau,East,22,32
202509071150,Cheung Chau Beach,Northeast,26,36
202509071150,Green Island,Northeast,24,34
202509071150,Hong Kong Sea School,East,22,40
202509071150,Kai Tak,East,20,41
202509071150,King's Park,Northeast,11,23
202509071150,Lamma Island,East,16,24
202509071150,Lau Fau Shan,East,19,35
202509071150,Ngong Ping,East,57,75
202509071150,North Point,East,12,24
202509071150,Peng Chau,East,19,24
202509071150,Sai Kung,East,12,27
202509071150,Sha Chau,East,23,34
202509071150,Sha Tin,North,11,24
202509071150,Shek Kong,East,14,24
202509071150,Stanley,Southeast,30,45
202509071150,Star Ferry,East,7,12
202509071150,Ta Kwu Ling,East,9,17
202509071150,Tai Mei Tuk,Northeast,27,34
202509071150,Tai Po Kau,East,18,23
202509071150,Tap Mun,East,37,46
202509071150,Tate's Cairn,N/A,34,58
202509071150,Tseung Kwan O,Northeast,12,27
202509071150,Tsing Yi,South,6,12
202509071150,Tuen Mun,Northeast,5,27
202509071150,Waglan Island,East,33,48
202509071150,Wetland Park,East,5,15
202509071150,Wong Chuk Hang,Southeast,9,29
