Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509060140,Central Pier,Southeast,8,12
202509060140,Chek Lap Kok,East,12,17
202509060140,Cheung Chau,Southeast,19,23
202509060140,Cheung Chau Beach,East,10,17
202509060140,Green Island,Southeast,9,14
202509060140,Hong Kong Sea School,Northeast,5,11
202509060140,Kai Tak,Southeast,10,17
202509060140,King's Park,East,9,17
202509060140,Lamma Island,East,6,10
202509060140,Lau Fau Shan,East,4,6
202509060140,Ngong Ping,Southeast,30,40
202509060140,North Point,East,12,18
202509060140,Peng Chau,Southeast,6,9
202509060140,Sai Kung,Calm,1,
202509060140,Sha Chau,Southeast,16,19
202509060140,Sha Tin,Northwest,1,4
202509060140,Shek Kong,East,1,6
202509060140,Stanley,Southeast,8,11
202509060140,Star Ferry,East,11,13
202509060140,Ta Kwu Ling,East,3,6
202509060140,Tai Mei Tuk,Northeast,4,9
202509060140,Tai Po Kau,South,4,7
202509060140,Tap Mun,Southwest,6,8
202509060140,Tate's Cairn,N/A,15,19
202509060140,Tseung Kwan O,Southeast,6,11
202509060140,Tsing Yi,Southeast,3,8
202509060140,Tuen Mun,Southeast,6,10
202509060140,Waglan Island,East,4,6
202509060140,Wetland Park,Calm,0,
202509060140,Wong Chuk Hang,Calm,3,
