Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509071310,Central Pier,East,25,37
202509071310,Chek Lap Kok,Northeast,14,20
202509071310,Cheung Chau,East,29,39
202509071310,Cheung Chau Beach,East,35,41
202509071310,Green Island,East,23,39
202509071310,Hong Kong Sea School,East,22,36
202509071310,Kai Tak,East,16,27
202509071310,King's Park,East,15,28
202509071310,Lamma Island,East,19,30
202509071310,Lau Fau Shan,Northeast,10,16
202509071310,Ngong Ping,East,49,64
202509071310,North Point,East,17,27
202509071310,Peng Chau,East,10,19
202509071310,Sai Kung,East,15,23
202509071310,Sha Chau,East,8,12
202509071310,Sha Tin,East,13,36
202509071310,Shek Kong,East,18,26
202509071310,Stanley,Southeast,15,23
202509071310,Star Ferry,East,21,30
202509071310,Ta Kwu Ling,East,9,22
202509071310,Tai Mei Tuk,East,25,35
202509071310,Tai Po Kau,Southeast,21,33
202509071310,Tap Mun,Southeast,34,44
202509071310,Tate's Cairn,N/A,28,42
202509071310,Tseung Kwan O,Northeast,5,12
202509071310,Tsing Yi,Southeast,19,31
202509071310,Tuen Mun,Southeast,5,17
202509071310,Waglan Island,East,22,27
202509071310,Wetland Park,Northeast,3,11
202509071310,Wong Chuk Hang,East,12,22
