Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509080650,Central Pier,Southeast,34,55
202509080650,Chek Lap Kok,Southeast,49,70
202509080650,Cheung Chau,Southeast,90,111
202509080650,Cheung Chau Beach,East,48,86
202509080650,Green Island,Southeast,51,81
202509080650,Hong Kong Sea School,Southeast,22,47
202509080650,Kai Tak,East,38,57
202509080650,King's Park,Southeast,27,57
202509080650,Lamma Island,Southeast,49,78
202509080650,Lau Fau Shan,Southeast,31,63
202509080650,Ngong Ping,Variable,67,149
202509080650,North Point,Variable,9,34
202509080650,Peng Chau,Southeast,49,77
202509080650,Sai Kung,Southeast,48,71
202509080650,Sha Chau,Southeast,51,64
202509080650,Sha Tin,Southeast,28,46
202509080650,Shek Kong,East,23,65
202509080650,Stanley,South,55,79
202509080650,Star Ferry,East,49,69
202509080650,Ta Kwu Ling,East,27,55
202509080650,Tai Mei Tuk,East,51,77
202509080650,Tai Po Kau,Southeast,47,84
202509080650,Tap Mun,Southeast,75,90
202509080650,Tate's Cairn,N/A,45,83
202509080650,Tseung Kwan O,Southeast,28,64
202509080650,Tsing Yi,Southeast,36,63
202509080650,Tuen Mun,Southeast,34,71
202509080650,Waglan Island,East,74,89
202509080650,Wetland Park,Southeast,17,40
202509080650,Wong Chuk Hang,East,27,58
