Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509071230,Central Pier,Southeast,15,33
202509071230,Chek Lap Kok,East,19,29
202509071230,Cheung Chau,East,35,42
202509071230,Cheung Chau Beach,East,35,48
202509071230,Green Island,East,22,34
202509071230,Hong Kong Sea School,East,24,41
202509071230,Kai Tak,East,17,30
202509071230,King's Park,Southeast,12,25
202509071230,Lamma Island,East,20,30
202509071230,Lau Fau Shan,East,17,25
202509071230,Ngong Ping,East,49,62
202509071230,North Point,East,14,24
202509071230,Peng Chau,East,17,21
202509071230,Sai Kung,Southeast,12,26
202509071230,Sha Chau,East,15,24
202509071230,Sha Tin,East,11,34
202509071230,Shek Kong,Northeast,10,22
202509071230,Stanley,Southeast,22,36
202509071230,Star Ferry,East,16,21
202509071230,Ta Kwu Ling,East,8,24
202509071230,Tai Mei Tuk,East,33,46
202509071230,Tai Po Kau,Southeast,11,20
202509071230,Tap Mun,East,35,46
202509071230,Tate's Cairn,N/A,37,49
202509071230,Tseung Kwan O,Southeast,9,18
202509071230,Tsing Yi,Southeast,6,15
202509071230,Tuen Mun,Southwest,1,6
202509071230,Waglan Island,East,23,30
202509071230,Wetland Park,Northeast,4,17
202509071230,Wong Chuk Hang,Northeast,14,39
