Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509090320,Central Pier,South,9,26
202509090320,Chek Lap Kok,South,33,47
202509090320,Cheung Chau,South,42,51
202509090320,Cheung Chau Beach,South,26,39
202509090320,Green Island,South,42,54
202509090320,Hong Kong Sea School,Variable,5,15
202509090320,Kai Tak,South,17,34
202509090320,King's Park,Southwest,17,30
202509090320,Lamma Island,South,13,32
202509090320,Lau Fau Shan,South,17,25
202509090320,Ngong Ping,Southwest,62,84
202509090320,North Point,Variable,4,14
202509090320,Peng Chau,South,21,37
202509090320,Sai Kung,South,25,40
202509090320,Sha Chau,South,30,42
202509090320,Sha Tin,Southwest,14,24
202509090320,Shek Kong,South,14,30
202509090320,Stanley,Southwest,30,43
202509090320,Star Ferry,Southeast,16,37
202509090320,Ta Kwu Ling,South,10,21
202509090320,Tai Mei Tuk,Southwest,17,33
202509090320,Tai Po Kau,South,8,22
202509090320,Tap Mun,South,22,35
202509090320,Tate's Cairn,N/A,33,46
202509090320,Tseung Kwan O,Southwest,12,26
202509090320,Tsing Yi,Southeast,20,30
202509090320,Tuen Mun,South,12,28
202509090320,Waglan Island,South,40,48
202509090320,Wetland Park,Southeast,1,6
202509090320,Wong Chuk Hang,West,10,24
