Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509070600,Central Pier,East,30,43
202509070600,Chek Lap Kok,East,17,23
202509070600,Cheung Chau,East,32,50
202509070600,Cheung Chau Beach,East,41,51
202509070600,Green Island,East,38,50
202509070600,Hong Kong Sea School,East,31,47
202509070600,Kai Tak,East,19,33
202509070600,King's Park,East,11,21
202509070600,Lamma Island,East,22,33
202509070600,Lau Fau Shan,Northeast,15,21
202509070600,Ngong Ping,East,48,66
202509070600,North Point,East,30,43
202509070600,Peng Chau,East,30,37
202509070600,Sai Kung,Northeast,17,26
202509070600,Sha Chau,Variable,16,27
202509070600,Sha Tin,East,13,22
202509070600,Shek Kong,East,12,30
202509070600,Stanley,Southeast,27,42
202509070600,Star Ferry,East,20,32
202509070600,Ta Kwu Ling,East,11,25
202509070600,Tai Mei Tuk,East,28,39
202509070600,Tai Po Kau,Southeast,22,39
202509070600,Tap Mun,East,28,32
202509070600,Tate's Cairn,N/A,44,55
202509070600,Tseung Kwan O,Variable,10,27
202509070600,Tsing Yi,Southeast,8,19
202509070600,Tuen Mun,Variable,3,9
202509070600,Waglan Island,East,40,46
202509070600,Wetland Park,North,1,6
202509070600,Wong Chuk Hang,East,14,31
