Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509070340,Central Pier,East,18,36
202509070340,Chek Lap Kok,East,16,25
202509070340,Cheung Chau,East,27,39
202509070340,Cheung Chau Beach,East,34,40
202509070340,Green Island,East,23,32
202509070340,Hong Kong Sea School,East,23,38
202509070340,Kai Tak,East,18,35
202509070340,King's Park,East,13,29
202509070340,Lamma Island,East,21,30
202509070340,Lau Fau Shan,East,12,18
202509070340,Ngong Ping,East,49,68
202509070340,North Point,East,22,30
202509070340,Peng Chau,East,26,34
202509070340,Sai Kung,East,17,26
202509070340,Sha Chau,East,11,21
202509070340,Sha Tin,East,14,29
202509070340,Shek Kong,Southeast,8,20
202509070340,Stanley,Southeast,21,34
202509070340,Star Ferry,East,22,36
202509070340,Ta Kwu Ling,East,6,21
202509070340,Tai Mei Tuk,East,28,36
202509070340,Tai Po Kau,Southeast,18,30
202509070340,Tap Mun,East,40,59
202509070340,Tate's Cairn,N/A,42,53
202509070340,Tseung Kwan O,Variable,5,14
202509070340,Tsing Yi,Southeast,11,20
202509070340,Tuen Mun,Variable,1,6
202509070340,Waglan Island,East,35,40
202509070340,Wetland Park,Northeast,3,11
202509070340,Wong Chuk Hang,East,14,32
