Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509071800,Central Pier,East,21,35
202509071800,Chek Lap Kok,East,19,32
202509071800,Cheung Chau,East,34,45
202509071800,Cheung Chau Beach,East,36,45
202509071800,Green Island,East,37,51
202509071800,Hong Kong Sea School,East,29,45
202509071800,Kai Tak,East,20,34
202509071800,King's Park,East,14,29
202509071800,Lamma Island,East,22,33
202509071800,Lau Fau Shan,East,15,27
202509071800,Ngong Ping,East,51,66
202509071800,North Point,East,19,30
202509071800,Peng Chau,East,34,40
202509071800,Sai Kung,East,19,27
202509071800,Sha Chau,East,22,33
202509071800,Sha Tin,East,8,14
202509071800,Shek Kong,East,17,30
202509071800,Stanley,Southeast,24,35
202509071800,Star Ferry,East,15,27
202509071800,Ta Kwu Ling,Southeast,12,23
202509071800,Tai Mei Tuk,East,28,35
202509071800,Tai Po Kau,Southeast,26,37
202509071800,Tap Mun,Southeast,39,45
202509071800,Tate's Cairn,N/A,39,49
202509071800,Tseung Kwan O,Variable,5,12
202509071800,Tsing Yi,Southeast,13,25
202509071800,Tuen Mun,East,6,14
202509071800,Waglan Island,East,33,40
202509071800,Wetland Park,East,4,9
202509071800,Wong Chuk Hang,Northeast,12,24
