Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509071240,Central Pier,Southeast,12,21
202509071240,Chek Lap Kok,East,18,27
202509071240,Cheung Chau,East,33,44
202509071240,Cheung Chau Beach,East,33,42
202509071240,Green Island,East,21,36
202509071240,Hong Kong Sea School,East,15,35
202509071240,Kai Tak,Southeast,27,48
202509071240,King's Park,Southeast,12,45
202509071240,Lamma Island,East,19,29
202509071240,Lau Fau Shan,East,15,25
202509071240,Ngong Ping,East,58,75
202509071240,North Point,East,15,30
202509071240,Peng Chau,East,11,23
202509071240,Sai Kung,Southeast,31,46
202509071240,Sha Chau,East,17,23
202509071240,Sha Tin,East,9,19
202509071240,Shek Kong,East,6,12
202509071240,Stanley,Southeast,21,30
202509071240,Star Ferry,East,17,37
202509071240,Ta Kwu Ling,Southeast,8,21
202509071240,Tai Mei Tuk,East,34,44
202509071240,Tai Po Kau,East,10,22
202509071240,Tap Mun,Southeast,45,60
202509071240,Tate's Cairn,N/A,39,58
202509071240,Tseung Kwan O,Southeast,16,32
202509071240,Tsing Yi,Southeast,10,20
202509071240,Tuen Mun,North,2,8
202509071240,Waglan Island,East,23,30
202509071240,Wetland Park,East,3,12
202509071240,Wong Chuk Hang,East,12,28
