Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509071950,Central Pier,Southeast,21,34
202509071950,Chek Lap Kok,East,21,30
202509071950,Cheung Chau,Southeast,45,72
202509071950,Cheung Chau Beach,East,38,64
202509071950,Green Island,East,34,53
202509071950,Hong Kong Sea School,South,14,38
202509071950,Kai Tak,Southeast,30,60
202509071950,King's Park,Southeast,18,34
202509071950,Lamma Island,Southeast,29,55
202509071950,Lau Fau Shan,East,15,24
202509071950,Ngong Ping,East,62,79
202509071950,North Point,East,30,56
202509071950,Peng Chau,East,32,42
202509071950,Sai Kung,Southeast,24,42
202509071950,Sha Chau,Variable,17,26
202509071950,Sha Tin,East,9,17
202509071950,Shek Kong,East,19,33
202509071950,Stanley,South,43,62
202509071950,Star Ferry,East,25,51
202509071950,Ta Kwu Ling,East,9,19
202509071950,Tai Mei Tuk,East,39,53
202509071950,Tai Po Kau,East,34,50
202509071950,Tap Mun,Southeast,53,63
202509071950,Tate's Cairn,N/A,48,69
202509071950,Tseung Kwan O,Southeast,18,41
202509071950,Tsing Yi,East,10,19
202509071950,Tuen Mun,South,4,12
202509071950,Waglan Island,East,50,57
202509071950,Wetland Park,East,6,15
202509071950,Wong Chuk Hang,East,24,50
