Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509060720,Central Pier,West,8,12
202509060720,Chek Lap Kok,Variable,1,3
202509060720,Cheung Chau,Northwest,3,5
202509060720,Cheung Chau Beach,North,2,6
202509060720,Green Island,Northwest,5,10
202509060720,Hong Kong Sea School,North,4,6
202509060720,Kai Tak,Northeast,3,8
202509060720,King's Park,Northwest,3,6
202509060720,Lamma Island,North,6,8
202509060720,Lau Fau Shan,Northeast,1,4
202509060720,Ngong Ping,Variable,4,8
202509060720,North Point,Calm,0,
202509060720,Peng Chau,Northwest,8,11
202509060720,Sai Kung,North,1,4
202509060720,Sha Chau,North,6,9
202509060720,Sha Tin,Calm,1,
202509060720,Shek Kong,East,2,5
202509060720,Stanley,North,2,4
202509060720,Star Ferry,West,10,12
202509060720,Ta Kwu Ling,South,1,3
202509060720,Tai Mei Tuk,Southwest,3,7
202509060720,Tai Po Kau,Southwest,4,8
202509060720,Tap Mun,West,5,7
202509060720,Tate's Cairn,N/A,5,7
202509060720,Tseung Kwan O,Northwest,3,6
202509060720,Tsing Yi,Variable,3,6
202509060720,Tuen Mun,North,5,8
202509060720,Waglan Island,Northeast,6,9
202509060720,Wetland Park,Calm,0,
202509060720,Wong Chuk Hang,Calm,1,
