Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509081610,Central Pier,Variable,14,35
202509081610,Chek Lap Kok,Southwest,29,50
202509081610,Cheung Chau,South,51,64
202509081610,Cheung Chau Beach,South,30,46
202509081610,Green Island,South,47,59
202509081610,Hong Kong Sea School,Northeast,5,13
202509081610,Kai Tak,South,18,37
202509081610,King's Park,South,11,28
202509081610,Lamma Island,Southwest,12,28
202509081610,Lau Fau Shan,South,27,39
202509081610,Ngong Ping,Southwest,62,90
202509081610,North Point,Variable,6,14
202509081610,Peng Chau,South,25,51
202509081610,Sai Kung,South,29,42
202509081610,Sha Chau,Southwest,30,50
202509081610,Sha Tin,Southwest,15,28
202509081610,Shek Kong,South,12,33
202509081610,Stanley,Southwest,29,41
202509081610,Star Ferry,Variable,13,35
202509081610,Ta Kwu Ling,South,13,24
202509081610,Tai Mei Tuk,Southwest,21,40
202509081610,Tai Po Kau,Southeast,9,25
202509081610,Tap Mun,South,25,39
202509081610,Tate's Cairn,N/A,39,62
202509081610,Tseung Kwan O,Southwest,12,29
202509081610,Tsing Yi,Southeast,24,35
202509081610,Tuen Mun,Southeast,27,48
202509081610,Waglan Island,South,47,54
202509081610,Wetland Park,Southeast,10,24
202509081610,Wong Chuk Hang,Northwest,10,24
