Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509062320,Central Pier,East,22,30
202509062320,Chek Lap Kok,East,18,26
202509062320,Cheung Chau,East,24,35
202509062320,Cheung Chau Beach,East,28,34
202509062320,Green Island,Northeast,33,51
202509062320,Hong Kong Sea School,Northeast,19,33
202509062320,Kai Tak,East,19,35
202509062320,King's Park,East,15,25
202509062320,Lamma Island,East,17,25
202509062320,Lau Fau Shan,Southeast,8,18
202509062320,Ngong Ping,East,40,50
202509062320,North Point,East,19,33
202509062320,Peng Chau,East,24,32
202509062320,Sai Kung,East,24,33
202509062320,Sha Chau,East,21,29
202509062320,Sha Tin,East,10,19
202509062320,Shek Kong,East,17,30
202509062320,Stanley,Southeast,14,24
202509062320,Star Ferry,East,18,30
202509062320,Ta Kwu Ling,East,8,18
202509062320,Tai Mei Tuk,East,21,25
202509062320,Tai Po Kau,East,21,26
202509062320,Tap Mun,East,33,40
202509062320,Tate's Cairn,N/A,27,36
202509062320,Tseung Kwan O,Variable,6,14
202509062320,Tsing Yi,Southeast,11,23
202509062320,Tuen Mun,Variable,5,15
202509062320,Waglan Island,East,25,27
202509062320,Wetland Park,East,3,9
202509062320,Wong Chuk Hang,East,10,24
