Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509060420,Central Pier,East,8,11
202509060420,Chek Lap Kok,East,6,10
202509060420,Cheung Chau,East,5,6
202509060420,Cheung Chau Beach,Northeast,3,5
202509060420,Green Island,Northeast,10,14
202509060420,Hong Kong Sea School,Northeast,6,10
202509060420,Kai Tak,East,8,14
202509060420,King's Park,East,4,8
202509060420,Lamma Island,East,3,6
202509060420,Lau Fau Shan,Southeast,5,6
202509060420,Ngong Ping,Southeast,17,22
202509060420,North Point,East,8,11
202509060420,Peng Chau,Variable,1,4
202509060420,Sai Kung,Calm,3,
202509060420,Sha Chau,East,6,8
202509060420,Sha Tin,Calm,2,
202509060420,Shek Kong,Calm,1,
202509060420,Stanley,East,4,8
202509060420,Star Ferry,East,3,6
202509060420,Ta Kwu Ling,Variable,1,3
202509060420,Tai Mei Tuk,Northeast,3,5
202509060420,Tai Po Kau,Calm,2,
202509060420,Tap Mun,Southwest,5,7
202509060420,Tate's Cairn,N/A,13,14
202509060420,Tseung Kwan O,Northwest,1,5
202509060420,Tsing Yi,Southeast,3,6
202509060420,Tuen Mun,Calm,3,
202509060420,Waglan Island,East,10,11
202509060420,Wetland Park,Calm,0,
202509060420,Wong Chuk Hang,Calm,1,
