Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509070330,Central Pier,East,23,35
202509070330,Chek Lap Kok,East,16,27
202509070330,Cheung Chau,East,28,41
202509070330,Cheung Chau Beach,East,32,39
202509070330,Green Island,East,34,46
202509070330,Hong Kong Sea School,East,26,45
202509070330,Kai Tak,East,15,24
202509070330,King's Park,East,17,34
202509070330,Lamma Island,East,23,35
202509070330,Lau Fau Shan,East,14,22
202509070330,Ngong Ping,East,55,71
202509070330,North Point,East,21,33
202509070330,Peng Chau,East,26,33
202509070330,Sai Kung,Southeast,11,17
202509070330,Sha Chau,East,12,18
202509070330,Sha Tin,East,11,23
202509070330,Shek Kong,Northeast,10,27
202509070330,Stanley,Southeast,23,39
202509070330,Star Ferry,East,24,36
202509070330,Ta Kwu Ling,East,9,23
202509070330,Tai Mei Tuk,East,22,30
202509070330,Tai Po Kau,East,26,37
202509070330,Tap Mun,Southeast,33,40
202509070330,Tate's Cairn,N/A,37,57
202509070330,Tseung Kwan O,Southeast,10,19
202509070330,Tsing Yi,Southeast,9,25
202509070330,Tuen Mun,East,1,5
202509070330,Waglan Island,East,32,36
202509070330,Wetland Park,Northeast,3,12
202509070330,Wong Chuk Hang,East,15,28
