Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509062100,Central Pier,East,21,26
202509062100,Chek Lap Kok,East,18,24
202509062100,Cheung Chau,East,15,21
202509062100,Cheung Chau Beach,Northeast,17,21
202509062100,Green Island,Northeast,30,35
202509062100,Hong Kong Sea School,Northeast,18,28
202509062100,Kai Tak,Southeast,17,26
202509062100,King's Park,East,12,19
202509062100,Lamma Island,East,12,18
202509062100,Lau Fau Shan,East,7,12
202509062100,Ngong Ping,East,17,23
202509062100,North Point,East,12,22
202509062100,Peng Chau,East,22,29
202509062100,Sai Kung,Northwest,1,4
202509062100,Sha Chau,Southeast,22,26
202509062100,Sha Tin,North,5,12
202509062100,Shek Kong,North,5,10
202509062100,Stanley,East,14,24
202509062100,Star Ferry,East,15,22
202509062100,Ta Kwu Ling,Southeast,6,15
202509062100,Tai Mei Tuk,Northeast,11,16
202509062100,Tai Po Kau,East,14,18
202509062100,Tap Mun,East,20,29
202509062100,Tate's Cairn,N/A,25,29
202509062100,Tseung Kwan O,Northeast,6,17
202509062100,Tsing Yi,East,8,15
202509062100,Tuen Mun,West,5,10
202509062100,Waglan Island,East,19,23
202509062100,Wetland Park,Calm,4,
202509062100,Wong Chuk Hang,Northeast,4,9
