Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509082350,Central Pier,Variable,10,19
202509082350,Chek Lap Kok,South,32,50
202509082350,Cheung Chau,South,43,56
202509082350,Cheung Chau Beach,South,19,35
202509082350,Green Island,South,43,54
202509082350,Hong Kong Sea School,Southeast,4,11
202509082350,Kai Tak,Southeast,17,30
202509082350,King's Park,South,9,23
202509082350,Lamma Island,Southeast,17,34
202509082350,Lau Fau Shan,South,14,34
202509082350,Ngong Ping,Southwest,55,75
202509082350,North Point,Variable,4,17
202509082350,Peng Chau,South,21,34
202509082350,Sai Kung,South,19,30
202509082350,Sha Chau,South,38,53
202509082350,Sha Tin,South,8,20
202509082350,Shek Kong,South,17,33
202509082350,Stanley,Southwest,30,39
202509082350,Star Ferry,Southeast,23,44
202509082350,Ta Kwu Ling,South,10,18
202509082350,Tai Mei Tuk,West,11,18
202509082350,Tai Po Kau,Southeast,14,19
202509082350,Tap Mun,South,18,30
202509082350,Tate's Cairn,N/A,36,51
202509082350,Tseung Kwan O,South,12,42
202509082350,Tsing Yi,Southeast,22,31
202509082350,Tuen Mun,Southeast,22,45
202509082350,Waglan Island,South,40,48
202509082350,Wetland Park,Southeast,5,14
202509082350,Wong Chuk Hang,North,6,21
