Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509070110,Central Pier,East,17,35
202509070110,Chek Lap Kok,East,12,18
202509070110,Cheung Chau,East,29,40
202509070110,Cheung Chau Beach,East,32,39
202509070110,Green Island,East,27,40
202509070110,Hong Kong Sea School,East,21,36
202509070110,Kai Tak,East,17,29
202509070110,King's Park,Southeast,16,28
202509070110,Lamma Island,East,18,40
202509070110,Lau Fau Shan,East,12,16
202509070110,Ngong Ping,East,40,50
202509070110,North Point,East,21,32
202509070110,Peng Chau,East,32,37
202509070110,Sai Kung,Northeast,18,32
202509070110,Sha Chau,East,15,23
202509070110,Sha Tin,Northeast,9,19
202509070110,Shek Kong,East,5,15
202509070110,Stanley,Southeast,21,31
202509070110,Star Ferry,East,22,34
202509070110,Ta Kwu Ling,East,10,22
202509070110,Tai Mei Tuk,East,29,35
202509070110,Tai Po Kau,East,29,37
202509070110,Tap Mun,East,33,38
202509070110,Tate's Cairn,N/A,29,40
202509070110,Tseung Kwan O,Northeast,8,19
202509070110,Tsing Yi,Southeast,17,30
202509070110,Tuen Mun,North,3,10
202509070110,Waglan Island,East,32,40
202509070110,Wetland Park,Variable,1,10
202509070110,Wong Chuk Hang,Southeast,9,17
