Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509080810,Central Pier,Southeast,32,74
202509080810,Chek Lap Kok,Southeast,41,76
202509080810,Cheung Chau,Southeast,74,100
202509080810,Cheung Chau Beach,Southeast,40,82
202509080810,Green Island,Southeast,60,103
202509080810,Hong Kong Sea School,South,13,46
202509080810,Kai Tak,Southeast,57,97
202509080810,King's Park,Southeast,28,72
202509080810,Lamma Island,Southeast,58,84
202509080810,Lau Fau Shan,Southeast,35,63
202509080810,Ngong Ping,Southwest,58,117
202509080810,North Point,East,10,29
202509080810,Peng Chau,Southeast,53,83
202509080810,Sai Kung,Southeast,60,77
202509080810,Sha Chau,Southeast,55,71
202509080810,Sha Tin,South,30,62
202509080810,Shek Kong,East,22,82
202509080810,Stanley,South,60,83
202509080810,Star Ferry,Southeast,48,72
202509080810,Ta Kwu Ling,Southeast,27,54
202509080810,Tai Mei Tuk,Southeast,53,83
202509080810,Tai Po Kau,Southeast,41,60
202509080810,Tap Mun,Southeast,80,102
202509080810,Tate's Cairn,N/A,57,91
202509080810,Tseung Kwan O,Southeast,30,72
202509080810,Tsing Yi,Southeast,36,62
202509080810,Tuen Mun,South,32,67
202509080810,Waglan Island,Southeast,84,98
202509080810,Wetland Park,Southeast,18,37
202509080810,Wong Chuk Hang,North,27,68
