Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509081030,Central Pier,East,19,51
202509081030,Chek Lap Kok,South,39,69
202509081030,Cheung Chau,South,73,103
202509081030,Cheung Chau Beach,South,37,72
202509081030,Green Island,South,73,105
202509081030,Hong Kong Sea School,South,9,30
202509081030,Kai Tak,South,32,53
202509081030,King's Park,South,25,52
202509081030,Lamma Island,Southeast,30,62
202509081030,Lau Fau Shan,Southeast,36,56
202509081030,Ngong Ping,Southwest,81,121
202509081030,North Point,Southeast,12,40
202509081030,Peng Chau,South,43,80
202509081030,Sai Kung,South,53,69
202509081030,Sha Chau,South,38,75
202509081030,Sha Tin,South,19,36
202509081030,Shek Kong,Southwest,9,22
202509081030,Stanley,Southwest,55,78
202509081030,Star Ferry,South,26,78
202509081030,Ta Kwu Ling,South,17,33
202509081030,Tai Mei Tuk,South,15,42
202509081030,Tai Po Kau,Southeast,22,39
202509081030,Tap Mun,South,44,75
202509081030,Tate's Cairn,N/A,57,94
202509081030,Tseung Kwan O,Variable,7,22
202509081030,Tsing Yi,Southeast,47,71
202509081030,Tuen Mun,Southeast,33,72
202509081030,Waglan Island,Southeast,61,79
202509081030,Wetland Park,Southeast,14,46
202509081030,Wong Chuk Hang,Northwest,19,41
