Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509072300,Central Pier,Southeast,26,40
202509072300,Chek Lap Kok,East,24,33
202509072300,Cheung Chau,East,44,64
202509072300,Cheung Chau Beach,East,48,63
202509072300,Green Island,East,39,51
202509072300,Hong Kong Sea School,East,29,50
202509072300,Kai Tak,East,27,48
202509072300,King's Park,Southeast,16,41
202509072300,Lamma Island,East,29,42
202509072300,Lau Fau Shan,East,14,21
202509072300,Ngong Ping,East,58,84
202509072300,North Point,East,31,48
202509072300,Peng Chau,East,32,40
202509072300,Sai Kung,Southeast,19,33
202509072300,Sha Chau,East,22,30
202509072300,Sha Tin,Northwest,5,11
202509072300,Shek Kong,East,17,32
202509072300,Stanley,Southeast,36,54
202509072300,Star Ferry,East,28,50
202509072300,Ta Kwu Ling,East,9,19
202509072300,Tai Mei Tuk,East,29,40
202509072300,Tai Po Kau,East,24,30
202509072300,Tap Mun,Southeast,40,50
202509072300,Tate's Cairn,N/A,44,64
202509072300,Tseung Kwan O,Southeast,18,34
202509072300,Tsing Yi,Variable,7,15
202509072300,Tuen Mun,Northeast,9,28
202509072300,Waglan Island,East,39,49
202509072300,Wetland Park,Variable,3,12
202509072300,Wong Chuk Hang,East,17,44
