Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509070620,Central Pier,East,28,46
202509070620,Chek Lap Kok,East,17,24
202509070620,Cheung Chau,East,28,43
202509070620,Cheung Chau Beach,East,37,50
202509070620,Green Island,East,35,46
202509070620,Hong Kong Sea School,East,27,40
202509070620,Kai Tak,East,19,36
202509070620,King's Park,East,6,19
202509070620,Lamma Island,East,15,24
202509070620,Lau Fau Shan,Northeast,15,23
202509070620,Ngong Ping,East,44,58
202509070620,North Point,East,28,38
202509070620,Peng Chau,East,28,36
202509070620,Sai Kung,Northeast,17,23
202509070620,Sha Chau,East,18,31
202509070620,Sha Tin,Northeast,10,20
202509070620,Shek Kong,East,12,28
202509070620,Stanley,Southeast,26,38
202509070620,Star Ferry,East,19,36
202509070620,Ta Kwu Ling,East,7,17
202509070620,Tai Mei Tuk,East,26,33
202509070620,Tai Po Kau,Southeast,21,30
202509070620,Tap Mun,East,30,36
202509070620,Tate's Cairn,N/A,42,51
202509070620,Tseung Kwan O,Northeast,6,23
202509070620,Tsing Yi,Variable,5,14
202509070620,Tuen Mun,North,1,10
202509070620,Waglan Island,East,40,45
202509070620,Wetland Park,North,1,10
202509070620,Wong Chuk Hang,Northeast,13,29
