Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509080150,Central Pier,East,23,39
202509080150,Chek Lap Kok,East,34,46
202509080150,Cheung Chau,East,47,65
202509080150,Cheung Chau Beach,Northeast,50,61
202509080150,Green Island,East,37,44
202509080150,Hong Kong Sea School,East,34,57
202509080150,Kai Tak,East,24,38
202509080150,King's Park,East,23,40
202509080150,Lamma Island,East,33,48
202509080150,Lau Fau Shan,East,12,21
202509080150,Ngong Ping,East,68,93
202509080150,North Point,East,26,42
202509080150,Peng Chau,East,32,36
202509080150,Sai Kung,Southeast,33,50
202509080150,Sha Chau,East,27,39
202509080150,Sha Tin,Southeast,16,39
202509080150,Shek Kong,East,19,32
202509080150,Stanley,Southeast,33,54
202509080150,Star Ferry,East,26,43
202509080150,Ta Kwu Ling,East,12,22
202509080150,Tai Mei Tuk,East,38,53
202509080150,Tai Po Kau,East,28,37
202509080150,Tap Mun,Southeast,63,76
202509080150,Tate's Cairn,N/A,40,63
202509080150,Tseung Kwan O,Southeast,14,37
202509080150,Tsing Yi,East,11,29
202509080150,Tuen Mun,North,8,19
202509080150,Waglan Island,East,44,52
202509080150,Wetland Park,East,1,10
202509080150,Wong Chuk Hang,East,18,37
