Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509090340,Central Pier,Southeast,9,26
202509090340,Chek Lap Kok,South,29,44
202509090340,Cheung Chau,South,39,49
202509090340,Cheung Chau Beach,South,26,38
202509090340,Green Island,South,44,58
202509090340,Hong Kong Sea School,North,4,11
202509090340,Kai Tak,South,17,31
202509090340,King's Park,Southwest,14,30
202509090340,Lamma Island,South,12,24
202509090340,Lau Fau Shan,South,18,28
202509090340,Ngong Ping,Southwest,61,81
202509090340,North Point,Variable,6,14
202509090340,Peng Chau,South,22,40
202509090340,Sai Kung,South,18,33
202509090340,Sha Chau,South,34,46
202509090340,Sha Tin,Southwest,13,25
202509090340,Shek Kong,South,12,30
202509090340,Stanley,Southwest,28,40
202509090340,Star Ferry,Southeast,15,32
202509090340,Ta Kwu Ling,South,10,24
202509090340,Tai Mei Tuk,Southwest,19,28
202509090340,Tai Po Kau,Southeast,6,14
202509090340,Tap Mun,South,21,33
202509090340,Tate's Cairn,N/A,33,50
202509090340,Tseung Kwan O,Variable,11,28
202509090340,Tsing Yi,Southeast,22,33
202509090340,Tuen Mun,South,15,39
202509090340,Waglan Island,South,39,44
202509090340,Wetland Park,South,8,19
202509090340,Wong Chuk Hang,Northwest,8,17
