Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509081800,Central Pier,East,14,26
202509081800,Chek Lap Kok,South,36,50
202509081800,Cheung Chau,South,48,62
202509081800,Cheung Chau Beach,South,26,46
202509081800,Green Island,South,53,63
202509081800,Hong Kong Sea School,Southeast,7,19
202509081800,Kai Tak,South,19,50
202509081800,King's Park,Southwest,18,38
202509081800,Lamma Island,South,21,36
202509081800,Lau Fau Shan,South,27,50
202509081800,Ngong Ping,Southwest,68,92
202509081800,North Point,West,6,20
202509081800,Peng Chau,South,27,49
202509081800,Sai Kung,South,33,44
202509081800,Sha Chau,South,42,60
202509081800,Sha Tin,Southwest,16,32
202509081800,Shek Kong,South,19,40
202509081800,Stanley,Southwest,37,54
202509081800,Star Ferry,South,15,30
202509081800,Ta Kwu Ling,South,12,22
202509081800,Tai Mei Tuk,Southwest,17,39
202509081800,Tai Po Kau,Southeast,9,22
202509081800,Tap Mun,South,33,48
202509081800,Tate's Cairn,N/A,42,63
202509081800,Tseung Kwan O,Southwest,12,24
202509081800,Tsing Yi,Southeast,32,46
202509081800,Tuen Mun,Southeast,25,49
202509081800,Waglan Island,South,47,57
202509081800,Wetland Park,Southeast,9,25
202509081800,Wong Chuk Hang,Northwest,12,25
