Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509060030,Central Pier,Southeast,1,4
202509060030,Chek Lap Kok,Southeast,11,15
202509060030,Cheung Chau,Southeast,21,24
202509060030,Cheung Chau Beach,East,14,21
202509060030,Green Island,Southeast,8,11
202509060030,Hong Kong Sea School,East,4,8
202509060030,Kai Tak,Southeast,8,12
202509060030,King's Park,Southeast,8,15
202509060030,Lamma Island,Southeast,6,9
202509060030,Lau Fau Shan,Southeast,3,6
202509060030,Ngong Ping,Southeast,33,45
202509060030,North Point,East,11,17
202509060030,Peng Chau,South,6,12
202509060030,Sai Kung,West,2,5
202509060030,Sha Chau,Southeast,21,25
202509060030,Sha Tin,Southeast,2,5
202509060030,Shek Kong,Calm,3,
202509060030,Stanley,Southeast,8,12
202509060030,Star Ferry,East,8,12
202509060030,Ta Kwu Ling,Southeast,6,12
202509060030,Tai Mei Tuk,East,4,6
202509060030,Tai Po Kau,Southeast,5,9
202509060030,Tap Mun,West,4,5
202509060030,Tate's Cairn,N/A,14,18
202509060030,Tseung Kwan O,Southeast,5,8
202509060030,Tsing Yi,Southeast,8,13
202509060030,Tuen Mun,Southeast,9,18
202509060030,Waglan Island,East,10,12
202509060030,Wetland Park,Calm,0,
202509060030,Wong Chuk Hang,Calm,2,
