Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509072220,Central Pier,Southeast,20,32
202509072220,Chek Lap Kok,East,27,40
202509072220,Cheung Chau,East,41,60
202509072220,Cheung Chau Beach,East,46,62
202509072220,Green Island,East,34,53
202509072220,Hong Kong Sea School,East,29,46
202509072220,Kai Tak,East,17,31
202509072220,King's Park,East,18,33
202509072220,Lamma Island,East,27,40
202509072220,Lau Fau Shan,East,17,25
202509072220,Ngong Ping,East,54,67
202509072220,North Point,East,19,33
202509072220,Peng Chau,East,38,47
202509072220,Sai Kung,East,11,17
202509072220,Sha Chau,East,21,30
202509072220,Sha Tin,Southeast,5,14
202509072220,Shek Kong,Northeast,21,36
202509072220,Stanley,Southeast,25,43
202509072220,Star Ferry,East,25,40
202509072220,Ta Kwu Ling,East,6,17
202509072220,Tai Mei Tuk,Northeast,21,32
202509072220,Tai Po Kau,East,22,29
202509072220,Tap Mun,East,36,44
202509072220,Tate's Cairn,N/A,36,47
202509072220,Tseung Kwan O,Southeast,6,12
202509072220,Tsing Yi,Southeast,9,19
202509072220,Tuen Mun,North,8,18
202509072220,Waglan Island,East,46,55
202509072220,Wetland Park,Northeast,4,12
202509072220,Wong Chuk Hang,East,14,34
