Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509070550,Central Pier,East,30,44
202509070550,Chek Lap Kok,East,15,23
202509070550,Cheung Chau,East,32,61
202509070550,Cheung Chau Beach,East,41,50
202509070550,Green Island,East,33,56
202509070550,Hong Kong Sea School,East,31,53
202509070550,Kai Tak,East,19,37
202509070550,King's Park,East,13,24
202509070550,Lamma Island,East,24,42
202509070550,Lau Fau Shan,Northeast,15,20
202509070550,Ngong Ping,East,40,54
202509070550,North Point,East,27,37
202509070550,Peng Chau,East,32,40
202509070550,Sai Kung,East,16,23
202509070550,Sha Chau,Variable,15,24
202509070550,Sha Tin,East,11,23
202509070550,Shek Kong,East,18,38
202509070550,Stanley,Southeast,26,40
202509070550,Star Ferry,East,24,38
202509070550,Ta Kwu Ling,East,14,28
202509070550,Tai Mei Tuk,East,27,35
202509070550,Tai Po Kau,Southeast,25,40
202509070550,Tap Mun,East,30,34
202509070550,Tate's Cairn,N/A,46,55
202509070550,Tseung Kwan O,Variable,6,17
202509070550,Tsing Yi,East,10,21
202509070550,Tuen Mun,North,4,11
202509070550,Waglan Island,East,38,45
202509070550,Wetland Park,North,1,8
202509070550,Wong Chuk Hang,Northeast,14,34
