Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509080730,Central Pier,Southeast,33,61
202509080730,Chek Lap Kok,Southeast,41,67
202509080730,Cheung Chau,Southeast,75,99
202509080730,Cheung Chau Beach,Southeast,32,67
202509080730,Green Island,Southeast,49,84
202509080730,Hong Kong Sea School,Southeast,13,54
202509080730,Kai Tak,Southeast,40,68
202509080730,King's Park,Southeast,18,44
202509080730,Lamma Island,Southeast,54,87
202509080730,Lau Fau Shan,Southeast,26,58
202509080730,Ngong Ping,Variable,35,121
202509080730,North Point,East,9,24
202509080730,Peng Chau,Southeast,42,62
202509080730,Sai Kung,Southeast,47,68
202509080730,Sha Chau,Southeast,57,76
202509080730,Sha Tin,South,23,43
202509080730,Shek Kong,East,19,63
202509080730,Stanley,South,58,78
202509080730,Star Ferry,East,46,75
202509080730,Ta Kwu Ling,East,27,56
202509080730,Tai Mei Tuk,East,51,78
202509080730,Tai Po Kau,Southeast,37,75
202509080730,Tap Mun,Southeast,75,86
202509080730,Tate's Cairn,N/A,45,85
202509080730,Tseung Kwan O,South,19,54
202509080730,Tsing Yi,Southeast,32,58
202509080730,Tuen Mun,Southeast,31,74
202509080730,Waglan Island,Southeast,75,91
202509080730,Wetland Park,Southeast,14,37
202509080730,Wong Chuk Hang,East,35,69
