Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509052330,Central Pier,Southeast,11,17
202509052330,Chek Lap Kok,East,10,16
202509052330,Cheung Chau,Southeast,22,27
202509052330,Cheung Chau Beach,East,14,19
202509052330,Green Island,Southeast,11,19
202509052330,Hong Kong Sea School,East,9,18
202509052330,Kai Tak,Southeast,13,21
202509052330,King's Park,Southeast,12,19
202509052330,Lamma Island,Southeast,12,16
202509052330,Lau Fau Shan,East,1,3
202509052330,Ngong Ping,Southeast,32,40
202509052330,North Point,East,17,24
202509052330,Peng Chau,South,12,19
202509052330,Sai Kung,Calm,2,
202509052330,Sha Chau,Southeast,16,22
202509052330,Sha Tin,Southwest,1,4
202509052330,Shek Kong,West,4,6
202509052330,Stanley,South,14,21
202509052330,Star Ferry,Southeast,15,22
202509052330,Ta Kwu Ling,South,6,11
202509052330,Tai Mei Tuk,Northeast,5,9
202509052330,Tai Po Kau,East,10,18
202509052330,Tap Mun,Southeast,15,23
202509052330,Tate's Cairn,N/A,23,28
202509052330,Tseung Kwan O,Southeast,8,13
202509052330,Tsing Yi,East,6,10
202509052330,Tuen Mun,Southeast,8,15
202509052330,Waglan Island,East,13,18
202509052330,Wetland Park,Calm,0,
202509052330,Wong Chuk Hang,West,1,4
