Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509090400,Central Pier,East,12,36
202509090400,Chek Lap Kok,South,29,42
202509090400,Cheung Chau,South,39,48
202509090400,Cheung Chau Beach,South,25,38
202509090400,Green Island,South,43,58
202509090400,Hong Kong Sea School,Variable,5,12
202509090400,Kai Tak,South,17,32
202509090400,King's Park,Southwest,15,30
202509090400,Lamma Island,South,14,28
202509090400,Lau Fau Shan,South,14,23
202509090400,Ngong Ping,Southwest,55,69
202509090400,North Point,Variable,6,18
202509090400,Peng Chau,South,21,35
202509090400,Sai Kung,South,21,33
202509090400,Sha Chau,South,34,45
202509090400,Sha Tin,Southwest,14,23
202509090400,Shek Kong,Southwest,11,22
202509090400,Stanley,Southwest,30,40
202509090400,Star Ferry,Southeast,25,42
202509090400,Ta Kwu Ling,Southwest,6,14
202509090400,Tai Mei Tuk,Southwest,17,23
202509090400,Tai Po Kau,Variable,7,18
202509090400,Tap Mun,South,15,30
202509090400,Tate's Cairn,N/A,33,56
202509090400,Tseung Kwan O,South,11,21
202509090400,Tsing Yi,Southeast,21,29
202509090400,Tuen Mun,Southeast,19,35
202509090400,Waglan Island,South,44,51
202509090400,Wetland Park,Southeast,3,16
202509090400,Wong Chuk Hang,Northwest,8,19
