Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509061940,Central Pier,East,14,21
202509061940,Chek Lap Kok,East,14,21
202509061940,Cheung Chau,East,18,22
202509061940,Cheung Chau Beach,East,15,20
202509061940,Green Island,Northeast,25,39
202509061940,Hong Kong Sea School,East,16,27
202509061940,Kai Tak,East,18,24
202509061940,King's Park,East,9,15
202509061940,Lamma Island,Southeast,15,19
202509061940,Lau Fau Shan,Southeast,12,15
202509061940,Ngong Ping,East,14,17
202509061940,North Point,East,14,22
202509061940,Peng Chau,South,4,6
202509061940,Sai Kung,East,6,11
202509061940,Sha Chau,East,12,19
202509061940,Sha Tin,East,8,16
202509061940,Shek Kong,Southeast,3,6
202509061940,Stanley,Southeast,12,20
202509061940,Star Ferry,East,15,21
202509061940,Ta Kwu Ling,Southeast,7,17
202509061940,Tai Mei Tuk,Northeast,10,11
202509061940,Tai Po Kau,Southeast,9,24
202509061940,Tap Mun,Southeast,24,28
202509061940,Tate's Cairn,N/A,25,30
202509061940,Tseung Kwan O,East,5,10
202509061940,Tsing Yi,East,1,4
202509061940,Tuen Mun,South,10,15
202509061940,Waglan Island,East,19,22
202509061940,Wetland Park,South,7,12
202509061940,Wong Chuk Hang,Southeast,6,12
