Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509061930,Central Pier,East,11,17
202509061930,Chek Lap Kok,East,14,22
202509061930,Cheung Chau,East,15,19
202509061930,Cheung Chau Beach,East,11,16
202509061930,Green Island,Northeast,24,26
202509061930,Hong Kong Sea School,Northeast,10,21
202509061930,Kai Tak,Southeast,12,21
202509061930,King's Park,East,10,15
202509061930,Lamma Island,East,15,19
202509061930,Lau Fau Shan,Southeast,12,15
202509061930,Ngong Ping,East,14,17
202509061930,North Point,East,14,20
202509061930,Peng Chau,South,4,6
202509061930,Sai Kung,East,7,11
202509061930,Sha Chau,East,12,18
202509061930,Sha Tin,Southeast,3,15
202509061930,Shek Kong,South,3,5
202509061930,Stanley,Southeast,11,18
202509061930,Star Ferry,East,12,18
202509061930,Ta Kwu Ling,Southeast,10,16
202509061930,Tai Mei Tuk,Northeast,11,12
202509061930,Tai Po Kau,Southeast,6,11
202509061930,Tap Mun,Southeast,22,26
202509061930,Tate's Cairn,N/A,23,27
202509061930,Tseung Kwan O,Northeast,5,14
202509061930,Tsing Yi,Southwest,1,4
202509061930,Tuen Mun,South,9,15
202509061930,Waglan Island,East,17,21
202509061930,Wetland Park,South,6,12
202509061930,Wong Chuk Hang,Variable,1,6
