Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509071300,Central Pier,East,23,35
202509071300,Chek Lap Kok,Northeast,17,23
202509071300,Cheung Chau,East,27,42
202509071300,Cheung Chau Beach,East,35,47
202509071300,Green Island,East,21,32
202509071300,Hong Kong Sea School,East,18,28
202509071300,Kai Tak,East,15,23
202509071300,King's Park,Southeast,17,28
202509071300,Lamma Island,East,19,33
202509071300,Lau Fau Shan,Northeast,11,16
202509071300,Ngong Ping,East,53,64
202509071300,North Point,East,22,35
202509071300,Peng Chau,East,20,28
202509071300,Sai Kung,East,19,40
202509071300,Sha Chau,Variable,9,12
202509071300,Sha Tin,Southeast,15,28
202509071300,Shek Kong,East,12,24
202509071300,Stanley,Southeast,16,24
202509071300,Star Ferry,East,22,33
202509071300,Ta Kwu Ling,Southeast,7,19
202509071300,Tai Mei Tuk,East,24,37
202509071300,Tai Po Kau,Southeast,26,41
202509071300,Tap Mun,N/A,N/A,N/A
202509071300,Tate's Cairn,N/A,35,48
202509071300,Tseung Kwan O,Northeast,6,12
202509071300,Tsing Yi,Southeast,10,33
202509071300,Tuen Mun,North,4,12
202509071300,Waglan Island,East,22,27
202509071300,Wetland Park,Northeast,1,9
202509071300,Wong Chuk Hang,East,10,26
