Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509081140,Central Pier,East,18,51
202509081140,Chek Lap Kok,South,37,60
202509081140,Cheung Chau,South,59,80
202509081140,Cheung Chau Beach,South,30,60
202509081140,Green Island,South,69,88
202509081140,Hong Kong Sea School,Variable,8,19
202509081140,Kai Tak,South,28,58
202509081140,King's Park,South,27,60
202509081140,Lamma Island,Southeast,28,47
202509081140,Lau Fau Shan,South,44,68
202509081140,Ngong Ping,Southwest,62,101
202509081140,North Point,Variable,16,40
202509081140,Peng Chau,South,38,72
202509081140,Sai Kung,South,50,69
202509081140,Sha Chau,South,50,66
202509081140,Sha Tin,South,22,41
202509081140,Shek Kong,South,18,44
202509081140,Stanley,Southwest,55,75
202509081140,Star Ferry,South,26,75
202509081140,Ta Kwu Ling,South,18,44
202509081140,Tai Mei Tuk,South,16,53
202509081140,Tai Po Kau,South,11,30
202509081140,Tap Mun,South,46,80
202509081140,Tate's Cairn,N/A,49,76
202509081140,Tseung Kwan O,North,6,14
202509081140,Tsing Yi,Southeast,50,73
202509081140,Tuen Mun,Southeast,34,61
202509081140,Waglan Island,South,64,80
202509081140,Wetland Park,South,18,37
202509081140,Wong Chuk Hang,Northwest,19,43
