Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509071050,Central Pier,East,21,30
202509071050,Chek Lap Kok,East,15,21
202509071050,Cheung Chau,East,30,42
202509071050,Cheung Chau Beach,East,32,44
202509071050,Green Island,Northeast,31,46
202509071050,Hong Kong Sea School,East,23,40
202509071050,Kai Tak,East,19,30
202509071050,King's Park,Southeast,23,37
202509071050,Lamma Island,Southeast,24,51
202509071050,Lau Fau Shan,East,16,28
202509071050,Ngong Ping,East,51,72
202509071050,North Point,East,26,42
202509071050,Peng Chau,East,22,37
202509071050,Sai Kung,East,26,44
202509071050,Sha Chau,East,12,18
202509071050,Sha Tin,Northeast,12,27
202509071050,Shek Kong,Variable,8,24
202509071050,Stanley,Southeast,22,35
202509071050,Star Ferry,East,12,27
202509071050,Ta Kwu Ling,East,8,19
202509071050,Tai Mei Tuk,Northeast,23,30
202509071050,Tai Po Kau,Northeast,17,24
202509071050,Tap Mun,East,41,75
202509071050,Tate's Cairn,N/A,39,55
202509071050,Tseung Kwan O,Northeast,18,30
202509071050,Tsing Yi,Southwest,4,11
202509071050,Tuen Mun,Northeast,6,19
202509071050,Waglan Island,East,30,36
202509071050,Wetland Park,East,5,13
202509071050,Wong Chuk Hang,Variable,12,30
