Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509070800,Central Pier,Southeast,19,30
202509070800,Chek Lap Kok,East,19,27
202509070800,Cheung Chau,East,32,46
202509070800,Cheung Chau Beach,East,30,36
202509070800,Green Island,East,25,41
202509070800,Hong Kong Sea School,East,22,47
202509070800,Kai Tak,East,21,34
202509070800,King's Park,East,11,19
202509070800,Lamma Island,Southeast,22,35
202509070800,Lau Fau Shan,Northeast,12,24
202509070800,Ngong Ping,East,46,58
202509070800,North Point,East,21,30
202509070800,Peng Chau,East,21,29
202509070800,Sai Kung,Northeast,19,28
202509070800,Sha Chau,Northeast,19,26
202509070800,Sha Tin,Northeast,9,22
202509070800,Shek Kong,East,14,38
202509070800,Stanley,East,27,41
202509070800,Star Ferry,East,19,27
202509070800,Ta Kwu Ling,Variable,6,16
202509070800,Tai Mei Tuk,East,32,41
202509070800,Tai Po Kau,East,19,28
202509070800,Tap Mun,East,29,39
202509070800,Tate's Cairn,N/A,35,46
202509070800,Tseung Kwan O,Southeast,6,18
202509070800,Tsing Yi,Variable,6,21
202509070800,Tuen Mun,Calm,2,
202509070800,Waglan Island,East,30,35
202509070800,Wetland Park,Northeast,4,12
202509070800,Wong Chuk Hang,Variable,9,25
