Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509070230,Central Pier,East,24,40
202509070230,Chek Lap Kok,East,15,22
202509070230,Cheung Chau,East,30,40
202509070230,Cheung Chau Beach,East,39,50
202509070230,Green Island,East,37,60
202509070230,Hong Kong Sea School,Northeast,28,44
202509070230,Kai Tak,East,19,40
202509070230,King's Park,East,16,32
202509070230,Lamma Island,East,26,43
202509070230,Lau Fau Shan,East,21,30
202509070230,Ngong Ping,East,49,63
202509070230,North Point,East,27,46
202509070230,Peng Chau,East,26,35
202509070230,Sai Kung,East,12,19
202509070230,Sha Chau,East,18,27
202509070230,Sha Tin,East,9,19
202509070230,Shek Kong,East,7,17
202509070230,Stanley,East,21,41
202509070230,Star Ferry,East,24,37
202509070230,Ta Kwu Ling,East,13,25
202509070230,Tai Mei Tuk,East,26,35
202509070230,Tai Po Kau,East,28,35
202509070230,Tap Mun,East,28,36
202509070230,Tate's Cairn,N/A,40,48
202509070230,Tseung Kwan O,Northeast,8,19
202509070230,Tsing Yi,Southeast,4,11
202509070230,Tuen Mun,East,5,8
202509070230,Waglan Island,East,31,38
202509070230,Wetland Park,East,9,18
202509070230,Wong Chuk Hang,Southeast,12,40
