Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509070520,Central Pier,East,19,32
202509070520,Chek Lap Kok,East,18,23
202509070520,Cheung Chau,East,33,49
202509070520,Cheung Chau Beach,East,40,49
202509070520,Green Island,East,27,40
202509070520,Hong Kong Sea School,East,32,50
202509070520,Kai Tak,East,19,32
202509070520,King's Park,East,12,28
202509070520,Lamma Island,East,21,30
202509070520,Lau Fau Shan,East,19,30
202509070520,Ngong Ping,East,41,65
202509070520,North Point,East,25,36
202509070520,Peng Chau,East,30,39
202509070520,Sai Kung,East,12,18
202509070520,Sha Chau,Northeast,15,24
202509070520,Sha Tin,East,11,21
202509070520,Shek Kong,East,6,12
202509070520,Stanley,Southeast,26,38
202509070520,Star Ferry,East,27,41
202509070520,Ta Kwu Ling,East,10,19
202509070520,Tai Mei Tuk,Northeast,27,36
202509070520,Tai Po Kau,East,22,29
202509070520,Tap Mun,East,36,44
202509070520,Tate's Cairn,N/A,45,55
202509070520,Tseung Kwan O,Southeast,6,18
202509070520,Tsing Yi,Southeast,11,23
202509070520,Tuen Mun,North,3,9
202509070520,Waglan Island,East,39,46
202509070520,Wetland Park,East,6,18
202509070520,Wong Chuk Hang,East,12,27
