Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509080950,Central Pier,Southeast,29,59
202509080950,Chek Lap Kok,Southeast,35,51
202509080950,Cheung Chau,South,66,96
202509080950,Cheung Chau Beach,Southeast,30,57
202509080950,Green Island,South,63,97
202509080950,Hong Kong Sea School,Variable,11,33
202509080950,Kai Tak,Southeast,46,75
202509080950,King's Park,South,22,51
202509080950,Lamma Island,Southeast,39,69
202509080950,Lau Fau Shan,Southeast,33,49
202509080950,Ngong Ping,Southwest,73,114
202509080950,North Point,Southeast,17,48
202509080950,Peng Chau,South,46,77
202509080950,Sai Kung,South,59,81
202509080950,Sha Chau,South,45,60
202509080950,Sha Tin,Southeast,24,50
202509080950,Shek Kong,South,10,32
202509080950,Stanley,South,55,75
202509080950,Star Ferry,East,46,77
202509080950,Ta Kwu Ling,Southeast,23,63
202509080950,Tai Mei Tuk,South,19,66
202509080950,Tai Po Kau,Southeast,39,70
202509080950,Tap Mun,Southeast,54,91
202509080950,Tate's Cairn,N/A,66,95
202509080950,Tseung Kwan O,Southeast,12,35
202509080950,Tsing Yi,Southeast,41,59
202509080950,Tuen Mun,Southeast,26,59
202509080950,Waglan Island,South,66,85
202509080950,Wetland Park,Southeast,12,40
202509080950,Wong Chuk Hang,Northwest,21,51
