Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509061950,Central Pier,East,14,21
202509061950,Chek Lap Kok,East,14,20
202509061950,Cheung Chau,Southeast,22,26
202509061950,Cheung Chau Beach,East,18,23
202509061950,Green Island,Northeast,25,33
202509061950,Hong Kong Sea School,East,19,29
202509061950,Kai Tak,Southeast,15,28
202509061950,King's Park,East,12,24
202509061950,Lamma Island,Southeast,11,15
202509061950,Lau Fau Shan,Southeast,11,17
202509061950,Ngong Ping,East,17,19
202509061950,North Point,East,17,23
202509061950,Peng Chau,South,5,10
202509061950,Sai Kung,Variable,1,5
202509061950,Sha Chau,East,14,19
202509061950,Sha Tin,East,6,15
202509061950,Shek Kong,South,1,5
202509061950,Stanley,Southeast,15,24
202509061950,Star Ferry,East,18,28
202509061950,Ta Kwu Ling,Southeast,9,21
202509061950,Tai Mei Tuk,Northeast,10,12
202509061950,Tai Po Kau,East,18,26
202509061950,Tap Mun,Southeast,28,33
202509061950,Tate's Cairn,N/A,26,29
202509061950,Tseung Kwan O,Variable,1,6
202509061950,Tsing Yi,East,1,3
202509061950,Tuen Mun,South,10,15
202509061950,Waglan Island,East,19,25
202509061950,Wetland Park,South,4,9
202509061950,Wong Chuk Hang,East,8,19
