Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509070130,Central Pier,Southeast,19,38
202509070130,Chek Lap Kok,East,24,33
202509070130,Cheung Chau,East,25,37
202509070130,Cheung Chau Beach,East,34,44
202509070130,Green Island,Northeast,25,43
202509070130,Hong Kong Sea School,East,23,36
202509070130,Kai Tak,East,17,33
202509070130,King's Park,East,6,14
202509070130,Lamma Island,East,15,25
202509070130,Lau Fau Shan,East,12,19
202509070130,Ngong Ping,East,43,58
202509070130,North Point,East,23,35
202509070130,Peng Chau,Northeast,18,23
202509070130,Sai Kung,Southeast,12,22
202509070130,Sha Chau,East,17,32
202509070130,Sha Tin,Northeast,9,19
202509070130,Shek Kong,East,7,14
202509070130,Stanley,Southeast,22,34
202509070130,Star Ferry,East,15,24
202509070130,Ta Kwu Ling,East,8,21
202509070130,Tai Mei Tuk,East,27,35
202509070130,Tai Po Kau,East,27,32
202509070130,Tap Mun,East,33,39
202509070130,Tate's Cairn,N/A,36,53
202509070130,Tseung Kwan O,Southeast,9,28
202509070130,Tsing Yi,Southeast,6,10
202509070130,Tuen Mun,East,4,12
202509070130,Waglan Island,East,32,36
202509070130,Wetland Park,East,1,9
202509070130,Wong Chuk Hang,East,12,28
