Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509090120,Central Pier,Variable,12,28
202509090120,Chek Lap Kok,South,34,46
202509090120,Cheung Chau,South,41,53
202509090120,Cheung Chau Beach,South,24,40
202509090120,Green Island,South,46,57
202509090120,Hong Kong Sea School,Variable,4,14
202509090120,Kai Tak,South,19,32
202509090120,King's Park,Southwest,16,30
202509090120,Lamma Island,South,16,29
202509090120,Lau Fau Shan,South,18,39
202509090120,Ngong Ping,Southwest,62,81
202509090120,North Point,Variable,1,9
202509090120,Peng Chau,South,20,37
202509090120,Sai Kung,South,20,36
202509090120,Sha Chau,South,36,49
202509090120,Sha Tin,Southwest,14,32
202509090120,Shek Kong,South,17,36
202509090120,Stanley,Southwest,30,41
202509090120,Star Ferry,Southeast,19,38
202509090120,Ta Kwu Ling,South,5,13
202509090120,Tai Mei Tuk,Southwest,12,22
202509090120,Tai Po Kau,South,6,19
202509090120,Tap Mun,South,23,34
202509090120,Tate's Cairn,N/A,34,56
202509090120,Tseung Kwan O,South,8,24
202509090120,Tsing Yi,Southeast,22,35
202509090120,Tuen Mun,South,22,40
202509090120,Waglan Island,South,39,44
202509090120,Wetland Park,South,8,23
202509090120,Wong Chuk Hang,Northwest,9,19
