Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509070200,Central Pier,East,21,30
202509070200,Chek Lap Kok,East,22,32
202509070200,Cheung Chau,East,23,30
202509070200,Cheung Chau Beach,Northeast,28,36
202509070200,Green Island,Northeast,32,43
202509070200,Hong Kong Sea School,Northeast,23,37
202509070200,Kai Tak,East,21,34
202509070200,King's Park,East,12,24
202509070200,Lamma Island,East,17,27
202509070200,Lau Fau Shan,East,21,38
202509070200,Ngong Ping,East,39,50
202509070200,North Point,East,23,33
202509070200,Peng Chau,Northeast,17,23
202509070200,Sai Kung,Southeast,14,23
202509070200,Sha Chau,Southeast,24,31
202509070200,Sha Tin,East,9,22
202509070200,Shek Kong,East,10,23
202509070200,Stanley,Southeast,21,34
202509070200,Star Ferry,East,17,32
202509070200,Ta Kwu Ling,East,9,20
202509070200,Tai Mei Tuk,East,28,38
202509070200,Tai Po Kau,East,31,39
202509070200,Tap Mun,East,30,37
202509070200,Tate's Cairn,N/A,35,44
202509070200,Tseung Kwan O,Variable,4,12
202509070200,Tsing Yi,Southeast,12,19
202509070200,Tuen Mun,Southeast,9,17
202509070200,Waglan Island,East,30,40
202509070200,Wetland Park,East,6,16
202509070200,Wong Chuk Hang,East,12,30
