Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509080240,Central Pier,East,28,44
202509080240,Chek Lap Kok,East,40,55
202509080240,Cheung Chau,East,54,85
202509080240,Cheung Chau Beach,East,65,78
202509080240,Green Island,East,40,59
202509080240,Hong Kong Sea School,East,41,63
202509080240,Kai Tak,East,26,46
202509080240,King's Park,East,21,43
202509080240,Lamma Island,East,36,57
202509080240,Lau Fau Shan,East,21,35
202509080240,Ngong Ping,East,74,111
202509080240,North Point,East,26,46
202509080240,Peng Chau,East,51,67
202509080240,Sai Kung,East,24,37
202509080240,Sha Chau,East,30,47
202509080240,Sha Tin,Northeast,10,24
202509080240,Shek Kong,East,30,51
202509080240,Stanley,Southeast,36,50
202509080240,Star Ferry,East,30,47
202509080240,Ta Kwu Ling,East,15,28
202509080240,Tai Mei Tuk,East,36,47
202509080240,Tai Po Kau,East,30,40
202509080240,Tap Mun,East,47,57
202509080240,Tate's Cairn,N/A,40,63
202509080240,Tseung Kwan O,Southeast,11,37
202509080240,Tsing Yi,Southeast,21,42
202509080240,Tuen Mun,Northeast,10,22
202509080240,Waglan Island,East,52,63
202509080240,Wetland Park,East,6,23
202509080240,Wong Chuk Hang,East,15,36
