Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509071350,Central Pier,East,22,32
202509071350,Chek Lap Kok,East,21,28
202509071350,Cheung Chau,East,22,32
202509071350,Cheung Chau Beach,East,22,30
202509071350,Green Island,Northeast,30,40
202509071350,Hong Kong Sea School,Northeast,19,35
202509071350,Kai Tak,Northeast,9,19
202509071350,King's Park,Northeast,12,23
202509071350,Lamma Island,East,18,33
202509071350,Lau Fau Shan,East,11,19
202509071350,Ngong Ping,East,47,58
202509071350,North Point,East,12,22
202509071350,Peng Chau,East,24,29
202509071350,Sai Kung,Northeast,10,19
202509071350,Sha Chau,East,20,30
202509071350,Sha Tin,North,5,11
202509071350,Shek Kong,Northeast,18,27
202509071350,Stanley,East,19,33
202509071350,Star Ferry,Northeast,11,21
202509071350,Ta Kwu Ling,East,7,16
202509071350,Tai Mei Tuk,Northeast,16,21
202509071350,Tai Po Kau,East,13,18
202509071350,Tap Mun,East,40,51
202509071350,Tate's Cairn,N/A,24,40
202509071350,Tseung Kwan O,Variable,4,10
202509071350,Tsing Yi,Southeast,6,15
202509071350,Tuen Mun,South,5,11
202509071350,Waglan Island,East,22,33
202509071350,Wetland Park,Northeast,3,12
202509071350,Wong Chuk Hang,Variable,10,24
