Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509060340,Central Pier,East,5,7
202509060340,Chek Lap Kok,East,8,12
202509060340,Cheung Chau,East,9,11
202509060340,Cheung Chau Beach,East,10,12
202509060340,Green Island,Northeast,12,16
202509060340,Hong Kong Sea School,Northeast,6,10
202509060340,Kai Tak,East,7,12
202509060340,King's Park,East,8,12
202509060340,Lamma Island,North,2,5
202509060340,Lau Fau Shan,East,5,8
202509060340,Ngong Ping,Southeast,19,26
202509060340,North Point,East,9,11
202509060340,Peng Chau,South,5,6
202509060340,Sai Kung,Northwest,3,5
202509060340,Sha Chau,Northeast,9,12
202509060340,Sha Tin,Northwest,1,4
202509060340,Shek Kong,South,1,3
202509060340,Stanley,East,8,12
202509060340,Star Ferry,East,6,11
202509060340,Ta Kwu Ling,Southwest,1,3
202509060340,Tai Mei Tuk,Northeast,3,4
202509060340,Tai Po Kau,South,3,6
202509060340,Tap Mun,West,5,6
202509060340,Tate's Cairn,N/A,12,14
202509060340,Tseung Kwan O,North,1,4
202509060340,Tsing Yi,Northeast,1,3
202509060340,Tuen Mun,Northeast,2,5
202509060340,Waglan Island,East,8,11
202509060340,Wetland Park,Calm,0,
202509060340,Wong Chuk Hang,Calm,1,
