Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509071500,Central Pier,East,19,33
202509071500,Chek Lap Kok,East,23,29
202509071500,Cheung Chau,East,25,37
202509071500,Cheung Chau Beach,East,34,42
202509071500,Green Island,Northeast,28,38
202509071500,Hong Kong Sea School,East,25,42
202509071500,Kai Tak,East,14,28
202509071500,King's Park,East,12,23
202509071500,Lamma Island,East,24,38
202509071500,Lau Fau Shan,East,12,21
202509071500,Ngong Ping,East,40,55
202509071500,North Point,East,19,28
202509071500,Peng Chau,East,25,30
202509071500,Sai Kung,East,17,25
202509071500,Sha Chau,East,14,22
202509071500,Sha Tin,Northeast,8,15
202509071500,Shek Kong,East,15,22
202509071500,Stanley,Southeast,21,35
202509071500,Star Ferry,East,15,32
202509071500,Ta Kwu Ling,East,9,17
202509071500,Tai Mei Tuk,Northeast,18,25
202509071500,Tai Po Kau,East,20,26
202509071500,Tap Mun,Southeast,21,27
202509071500,Tate's Cairn,N/A,25,49
202509071500,Tseung Kwan O,Southeast,8,17
202509071500,Tsing Yi,Southeast,9,19
202509071500,Tuen Mun,Variable,4,14
202509071500,Waglan Island,East,32,38
202509071500,Wetland Park,East,6,19
202509071500,Wong Chuk Hang,Southeast,13,28
