Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509080750,Central Pier,Southeast,27,57
202509080750,Chek Lap Kok,Southeast,47,79
202509080750,Cheung Chau,Southeast,92,124
202509080750,Cheung Chau Beach,Southeast,39,75
202509080750,Green Island,Southeast,49,94
202509080750,Hong Kong Sea School,Variable,17,53
202509080750,Kai Tak,Southeast,45,88
202509080750,King's Park,Southeast,27,65
202509080750,Lamma Island,Southeast,55,102
202509080750,Lau Fau Shan,Southeast,39,68
202509080750,Ngong Ping,East,101,138
202509080750,North Point,East,17,30
202509080750,Peng Chau,Southeast,48,73
202509080750,Sai Kung,Southeast,54,78
202509080750,Sha Chau,Southeast,59,84
202509080750,Sha Tin,Southeast,30,53
202509080750,Shek Kong,East,18,56
202509080750,Stanley,South,63,89
202509080750,Star Ferry,Southeast,41,62
202509080750,Ta Kwu Ling,Southeast,18,39
202509080750,Tai Mei Tuk,Southeast,48,69
202509080750,Tai Po Kau,Southeast,39,71
202509080750,Tap Mun,Southeast,79,94
202509080750,Tate's Cairn,N/A,50,87
202509080750,Tseung Kwan O,Southeast,29,69
202509080750,Tsing Yi,Southeast,26,58
202509080750,Tuen Mun,Southeast,26,53
202509080750,Waglan Island,Southeast,84,102
202509080750,Wetland Park,Southeast,26,57
202509080750,Wong Chuk Hang,East,30,68
