Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509060530,Central Pier,East,9,11
202509060530,Chek Lap Kok,Variable,5,8
202509060530,Cheung Chau,East,8,9
202509060530,Cheung Chau Beach,Northeast,5,8
202509060530,Green Island,Northwest,1,5
202509060530,Hong Kong Sea School,Northeast,4,8
202509060530,Kai Tak,Southeast,7,11
202509060530,King's Park,East,4,9
202509060530,Lamma Island,East,6,9
202509060530,Lau Fau Shan,Southeast,8,9
202509060530,Ngong Ping,Southeast,19,24
202509060530,North Point,East,6,9
202509060530,Peng Chau,Variable,1,4
202509060530,Sai Kung,Northwest,1,2
202509060530,Sha Chau,Variable,5,7
202509060530,Sha Tin,Calm,0,
202509060530,Shek Kong,Calm,1,
202509060530,Stanley,Northeast,5,10
202509060530,Star Ferry,Calm,0,
202509060530,Ta Kwu Ling,Southeast,2,4
202509060530,Tai Mei Tuk,Northeast,3,4
202509060530,Tai Po Kau,West,1,4
202509060530,Tap Mun,Southwest,6,8
202509060530,Tate's Cairn,N/A,10,12
202509060530,Tseung Kwan O,Northwest,1,3
202509060530,Tsing Yi,Northwest,1,5
202509060530,Tuen Mun,Northeast,4,8
202509060530,Waglan Island,East,8,10
202509060530,Wetland Park,Calm,0,
202509060530,Wong Chuk Hang,Calm,3,
