Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202509060300,Central Pier,East,6,11
202509060300,Chek Lap Kok,East,7,12
202509060300,Cheung Chau,Northeast,8,10
202509060300,Cheung Chau Beach,Northeast,10,12
202509060300,Green Island,East,12,15
202509060300,Hong Kong Sea School,Northeast,5,8
202509060300,Kai Tak,Southeast,8,14
202509060300,King's Park,Southeast,5,10
202509060300,Lamma Island,East,4,9
202509060300,Lau Fau Shan,East,4,6
202509060300,Ngong Ping,East,18,30
202509060300,North Point,East,9,12
202509060300,Peng Chau,Southwest,2,4
202509060300,Sai Kung,North,2,3
202509060300,Sha Chau,Southeast,9,12
202509060300,Sha Tin,Calm,1,
202509060300,Shek Kong,Southeast,1,5
202509060300,Stanley,Southeast,8,12
202509060300,Star Ferry,East,8,12
202509060300,Ta Kwu Ling,Variable,1,2
202509060300,Tai Mei Tuk,Northeast,3,5
202509060300,Tai Po Kau,South,3,5
202509060300,Tap Mun,West,5,7
202509060300,Tate's Cairn,N/A,12,14
202509060300,Tseung Kwan O,Northeast,3,5
202509060300,Tsing Yi,North,3,7
202509060300,Tuen Mun,Calm,5,
202509060300,Waglan Island,East,6,11
202509060300,Wetland Park,Calm,0,
202509060300,Wong Chuk Hang,Northwest,1,2
